epoch,train_accuracy,val_accuracy,val_loss_mean,val_loss_variance,train_accuracy_normalized,val_accuracy_normalized,val_loss_mean_normalized,val_loss_variance_normalized
40,0.995795,0.57768,2.093312768348588,9.114177455764615,0.9960724030184652,0.9894832642329862,0.008102817130232167,0.8752442952154191
41,0.99634,0.57998,2.092134672203896,9.166245396790769,0.9966482040554353,0.994134897360704,0.007586741289275315,0.8821338015304303
42,0.9967475,0.57827,2.0994772223697793,9.210083332193431,0.9970787341885827,0.990676509252705,0.010803212855453406,0.8879343330444761
43,0.997155,0.58088,2.097497541267068,9.24692629498243,0.9975092643217301,0.9959551016280715,0.00993599535838315,0.8928093063926834
44,0.99755,0.57794,2.1026800212888404,9.289302783416863,0.9979265880090755,0.990009101021337,0.012206228350425686,0.8984164627142743
45,0.997715,0.57999,2.101187877473908,9.277548338558306,0.9981009130936628,0.9941551218525636,0.0115525810419363,0.8968611424829289
46,0.9979275,0.58053,2.094460846869265,9.206988655618058,0.9983254226722978,0.9952472444129842,0.008605743475176487,0.8875248527887034
47,0.998105,0.57815,2.1043566558494606,9.310592785998127,0.9985129542026873,0.9904338153503895,0.012940693525231577,0.9012335053001631
48,0.9982675,0.5795,2.101707791269136,9.265234968070695,0.998684637998114,0.9931641217514411,0.011780334057092398,0.895231866539583
49,0.998465,0.5782,2.104854151313745,9.30339550378936,0.9988932998417868,0.9905349378096877,0.013158625984530069,0.9002811780091088
50,0.9985,0.58088,2.0981487146709337,9.27706486277636,0.9989302778900326,0.9959551016280715,0.010221247851163715,0.896797170115533
51,0.99861,0.58113,2.1002763372699507,9.328391956883351,0.9990464946130907,0.9964607139245628,0.011153272480030882,0.9035886493254304
52,0.99874,0.57879,2.101892959537086,9.291019722544299,0.9991838416494322,0.9917281828294066,0.011861448718261027,0.8986436440225387
53,0.9988375,0.58095,2.1060260969366493,9.406845788559007,0.9992868519266884,0.9960966730710891,0.013672007532904519,0.9139694740347223
54,0.9988175,0.57985,2.1048648067931848,9.318514553692891,0.9992657216134051,0.9938719789665285,0.013163293715205028,0.902281694790347
55,0.9989825,0.57904,2.115098856965287,9.392320796669498,0.9994400466979924,0.9922337951258976,0.017646413427257507,0.9120475615992374
56,0.99911,0.5803,2.1012967063656847,9.292576997333057,0.9995747524451735,0.9947820811002125,0.011600254537938327,0.8988496989246516
57,0.9990275,0.57965,2.104889013564475,9.301510034856392,0.9994875899028797,0.9934674891293357,0.013173897713789254,0.9000316972371705
58,0.99908,0.58123,2.100694531372525,9.312760918347532,0.9995430569752484,0.9966629588431593,0.011336466249182562,0.9015203874241462
59,0.9991275,0.57975,2.0979354300403763,9.234981653088624,0.9995932414692963,0.9936697340479321,0.010127816559011554,0.8912288197412795
60,0.999265,0.5805,2.1059912717472007,9.337050772418475,0.999738512373119,0.9951865709374054,0.013656752038680078,0.9047343632356423
61,0.999305,0.58112,2.101335242479595,9.322191562600171,0.9997807729996857,0.996440489432703,0.011617135636720448,0.9027682278774597
62,0.999405,0.58084,2.1029994620096453,9.339689672302754,0.9998864245661022,0.9958742036606332,0.012346162293311432,0.9050835362019457
63,0.99931,0.58041,2.1032906301656977,9.303515908674463,0.9997860555780065,0.9950045505106685,0.012473711179428786,0.9002971096975897
64,0.9993425,0.58064,2.0960037133045026,9.282977080175055,0.9998203923370919,0.9954697138234404,0.009281610293548414,0.8975794606824592
65,0.999415,0.58099,2.099635212164231,9.28515449970294,0.9998969897227439,0.9961775710385278,0.010872421736580574,0.8978675716638452
66,0.9993975,0.58195,2.0962594318293326,9.255017222794418,0.999878500698621,0.9981191222570533,0.009393630142984697,0.8938798787478874
67,0.9993825,0.58127,2.1003652612606527,9.298742754936576,0.9998626529636584,0.9967438568105976,0.011192226451223775,0.8996655373294185
68,0.999365,0.58079,2.0973056944329516,9.265214484885895,0.9998441639395356,0.995773081201335,0.009851955089940084,0.89522915625321
69,0.9994175,0.58038,2.1043665536777167,9.335623192079307,0.9998996310119043,0.9949438770350896,0.012945029359844,0.9045454691951241
70,0.9993525,0.57958,2.105740056416803,9.339966539629671,0.9998309574937335,0.9933259176863182,0.013546704854941917,0.9051201706291888
71,0.99945,0.58044,2.1011955955392474,9.301516411097811,0.9999339677709895,0.9950652239862473,0.011555962011374554,0.9000325409262939
72,0.9994375,0.58168,2.1007946782843776,9.310727125666281,0.9999207613251876,0.997573060976843,0.011380336524105757,0.9012512808060475
73,0.9994125,0.5805,2.1013378432281513,9.289870126412126,0.9998943484335835,0.9951865709374054,0.01161827491852225,0.8984915321921835
74,0.9994025,0.5808,2.103014339095398,9.356468627630218,0.9998837832769417,0.9957933056931945,0.012352679337421438,0.9073036877272344
75,0.99937,0.58209,2.0958281500504494,9.279329203537117,0.9998494465178563,0.9984022651430884,0.00920470319697158,0.8970967823080477
76,0.999485,0.58057,2.097602796675035,9.288461560688681,0.9999709458192354,0.9953281423804229,0.009982103456967853,0.8983051541204655
77,0.999415,0.58113,2.1000961359655483,9.315513667475013,0.9998969897227439,0.9964607139245628,0.011074333642882529,0.9018846246519615
78,0.9994575,0.58053,2.0998738281524987,9.292406763163608,0.9999418916384709,0.9952472444129842,0.010976949662731345,0.8988271739435916
79,0.99946,0.57987,2.098000187640368,9.26990662594455,0.9999445329276313,0.9939124279502478,0.01015618422070422,0.8958500092160396
80,0.999485,0.58126,2.100054352560004,9.315675383234964,0.9999709458192354,0.9967236323187381,0.01105603003816273,0.9019060224973048
81,0.9993875,0.58182,2.089829641209056,9.266883790881678,0.9998679355419793,0.9978562038628781,0.006577001282525309,0.8954500348586047
82,0.9994225,0.58236,2.0925345965512774,9.231796669533017,0.999904913590225,0.9989483264232987,0.007761931824295697,0.890807390280327
83,0.9994275,0.58081,2.0977647376727417,9.28994389348281,0.9999101961685459,0.9958135301850543,0.010053043198985877,0.8985012928758078
84,0.9994675,0.58073,2.096756355029529,9.265473446602819,0.9999524567951125,0.995651734250177,0.009611311916741219,0.8952634214526577
85,0.9994575,0.58241,2.0965381819360367,9.335259009171638,0.9999418916384709,0.9990494488825968,0.009515739188483457,0.9044972813775775
86,0.999445,0.58084,2.094503112033011,9.244117081668652,0.9999286851926689,0.9958742036606332,0.00862425811850295,0.8924375979578181
87,0.9994675,0.58047,2.096694990056756,9.260826294412556,0.9999524567951125,0.9951258974618264,0.009584430426574397,0.8946485213100623
88,0.9995125,0.58099,2.0948698462435256,9.223316532463082,1.0,0.9961775710385278,0.008784909409105791,0.8896853186803355
89,0.9994825,0.58128,2.093840159168435,9.241901350724374,0.999968304530075,0.9967640813024574,0.008333845524724237,0.8921444177007902
90,0.999485,0.58288,2.0916110169108157,9.2545888119593,0.9999709458192354,1.0,0.0073573492766069145,0.8938231924434974
