rank,sample_index,class_id,selected_count_before_add,dynamic_k,old_mean_shift,new_mean_shift,dist_improve_raw,div_raw,sa_z,dds_z,div_z,dist_z,sa_component,dds_component,div_component,dist_component,total
1,22555,49,91,5,0.014287631958723068,0.014464200474321842,-0.00017656851559877396,1.4084309339523315,-4.188879013061523,2.7866132259368896,1.6556293964385986,-1.6039730310440063,-1.134864091873169,0.85555499792099,0.698764443397522,-0.16039730608463287,0.25905805826187134
2,23438,49,91,5,0.014287631958723068,0.014185785315930843,0.00010184664279222488,1.4067840576171875,-0.10965743660926819,-0.40721985697746277,1.0391573905944824,-0.2976783514022827,-0.029708733782172203,-0.12502595782279968,0.438580185174942,-0.0297678355127573,0.25407764315605164
3,6873,49,91,5,0.014287631958723068,0.014278522692620754,9.109266102313995e-06,1.4059828519821167,-0.14202821254730225,0.16334904730319977,0.739243745803833,-0.7327923774719238,-0.03847872465848923,0.05015195161104202,0.3120005428791046,-0.0732792392373085,0.2503945529460907
4,47556,49,91,5,0.014287631958723068,0.014288467355072498,-8.353963494300842e-07,1.4061967134475708,-1.4234260320663452,1.1957287788391113,0.8192980885505676,-0.7794516682624817,-0.3856390118598938,0.3671165108680725,0.34578776359558105,-0.07794516533613205,0.24932008981704712
5,31975,49,91,5,0.014287631958723068,0.014369770884513855,-8.213892579078674e-05,1.4056816101074219,0.5450572967529297,-0.15607410669326782,0.6264804601669312,-1.1609193086624146,0.14766861498355865,-0.047918375581502914,0.2644083797931671,-0.11609192937612534,0.24806669354438782
6,48754,49,91,5,0.014287631958723068,0.014384377747774124,-9.674578905105591e-05,1.4075847864151,-0.3017456531524658,-0.38173848390579224,1.3388926982879639,-1.229453206062317,-0.08174987137317657,-0.11720257997512817,0.5650845766067505,-0.12294532358646393,0.243186816573143
7,7903,49,91,5,0.014287631958723068,0.014148050919175148,0.00013958103954792023,1.4004020690917969,0.8922578692436218,1.8900365829467773,-1.349799633026123,-0.12063251435756683,0.24173326790332794,0.5802851319313049,-0.5696879029273987,-0.012063251808285713,0.24026723206043243
8,5908,49,91,5,0.014287631958723068,0.014241334050893784,4.629790782928467e-05,1.4050179719924927,-0.1961589753627777,0.6110947728157043,0.3780621290206909,-0.5583071708679199,-0.053144000470638275,0.18762028217315674,0.15956251323223114,-0.05583071708679199,0.23820805549621582
9,3667,49,91,5,0.014287631958723068,0.01433809008449316,-5.045812577009201e-05,1.4062800407409668,-1.1491200923919678,0.946431577205658,0.8504897952079773,-1.012276291847229,-0.3113231956958771,0.2905764877796173,0.3589523434638977,-0.10122763365507126,0.23697799444198608
10,42803,49,91,5,0.014287631958723068,0.014174111187458038,0.00011352077126502991,1.406800389289856,-1.4956905841827393,0.732174813747406,1.0452708005905151,-0.24290455877780914,-0.40521714091300964,0.2247946709394455,0.4411603808403015,-0.024290455505251884,0.23644743859767914
11,31146,49,91,5,0.014287631958723068,0.014706079848110676,-0.0004184478893876076,1.4077988862991333,-0.8877542018890381,0.4825266897678375,1.4190362691879272,-2.7388455867767334,-0.2405131310224533,0.14814689755439758,0.5989094376564026,-0.2738845646381378,0.23265865445137024
12,31701,49,91,5,0.014287631958723068,0.014463953673839569,-0.00017632171511650085,1.4088456630706787,-0.7735655307769775,-0.5347350835800171,1.810874104499817,-1.60281503200531,-0.2095767706632614,-0.1641760915517807,0.7642860412597656,-0.16028150916099548,0.23025166988372803
13,20238,49,91,5,0.014287631958723068,0.014361022971570492,-7.339101284742355e-05,1.4058067798614502,0.024153057485818863,0.16282737255096436,0.6733350157737732,-1.1198750734329224,0.0065436214208602905,0.04999178647994995,0.2841835021972656,-0.11198750883340836,0.2287314236164093
14,12555,49,91,5,0.014287631958723068,0.014116178266704082,0.00017145369201898575,1.4033656120300293,0.2395530343055725,0.8464553952217102,-0.2404624968767166,0.028910629451274872,0.06490045040845871,0.25988146662712097,-0.10148807615041733,0.002891062991693616,0.2261849045753479
15,47582,49,91,5,0.014287631958723068,0.014276823028922081,1.0808929800987244e-05,1.4063019752502441,-0.06251944601535797,-0.17468953132629395,0.8587005138397217,-0.7248177528381348,-0.01693796180188656,-0.05363374203443527,0.36241769790649414,-0.07248177379369736,0.219364196062088
