rank,sample_index,class_id,selected_count_before_add,dynamic_k,old_mean_shift,new_mean_shift,dist_improve_raw,div_raw,sa_z,dds_z,div_z,dist_z,sa_component,dds_component,div_component,dist_component,total
1,30596,49,91,5,0.0027141107711941004,0.0028011424001306295,-8.703162893652916e-05,1.406821608543396,-0.08005588501691818,0.1197701096534729,0.9467968940734863,0.12311581522226334,-0.02168898843228817,0.03677220642566681,0.3995991051197052,0.036934744566679,0.4516170620918274
2,34940,49,91,5,0.0027141107711941004,0.0029374542646110058,-0.0002233434934169054,1.404407262802124,0.706704318523407,1.4804080724716187,0.08040085434913635,-0.9923054575920105,0.19146253168582916,0.454519659280777,0.033933475613594055,-0.2976916432380676,0.38222402334213257
3,14543,49,91,5,0.0027141107711941004,0.002750138286501169,-3.6027515307068825e-05,1.4013177156448364,2.078810453414917,0.2634284496307373,-1.028293490409851,0.5404754877090454,0.5631977915763855,0.08087865263223648,-0.4339950382709503,0.16214264929294586,0.3722240924835205
4,17776,49,91,5,0.0027141107711941004,0.0026849086862057447,2.9202084988355637e-05,1.4056284427642822,0.17942368984222412,-0.7184417843818665,0.5186253786087036,1.0742403268814087,0.04861002415418625,-0.22057831287384033,0.21888774633407593,0.3222721219062805,0.36919158697128296
5,29350,49,91,5,0.0027141107711941004,0.0026761582121253014,3.795255906879902e-05,1.4030179977416992,-1.0073513984680176,1.481773018836975,-0.41814154386520386,1.1458442211151123,-0.2729147672653198,0.45493873953819275,-0.17647817730903625,0.34375327825546265,0.3492990732192993
6,40974,49,91,5,0.0027141107711941004,0.002583845751360059,0.0001302650198340416,1.4017587900161743,0.23667648434638977,0.2596290111541748,-0.8700124621391296,1.9012243747711182,0.06412112712860107,0.07971213757991791,-0.36719194054603577,0.5703673362731934,0.3470086455345154
7,32316,49,91,5,0.0027141107711941004,0.0027423729188740253,-2.8262147679924965e-05,1.4054865837097168,0.2563590407371521,-0.3468433618545532,0.4677187502384186,0.6040183901786804,0.06945358961820602,-0.10648896545171738,0.19740241765975952,0.18120552599430084,0.3415725827217102
8,32386,49,91,5,0.0027141107711941004,0.002730980748310685,-1.6869977116584778e-05,1.4041692018508911,1.3416109085083008,-0.7750501036643982,-0.005028112791478634,0.6972389817237854,0.36347338557243347,-0.2379583865404129,-0.002122133504599333,0.20917169749736786,0.3325645625591278
9,20238,49,91,5,0.0027141107711941004,0.0028356597758829594,-0.00012154900468885899,1.4061039686203003,0.024153057485818863,0.16282737255096436,0.6892694234848022,-0.15933512151241302,0.0065436214208602905,0.04999178647994995,0.29090869426727295,-0.04780053719878197,0.2996435761451721
10,36523,49,91,5,0.0027141107711941004,0.0028063920326530933,-9.228126145899296e-05,1.4059174060821533,0.4625110626220703,-0.4119296073913574,0.622320830821991,0.0801587924361229,0.1253049373626709,-0.12647195160388947,0.26265278458595276,0.024047639220952988,0.2855333983898163
11,12555,49,91,5,0.0027141107711941004,0.002773833693936467,-5.972292274236679e-05,1.403232216835022,0.2395530343055725,0.8464553952217102,-0.34126830101013184,0.3465791940689087,0.06490045040845871,0.25988146662712097,-0.1440335363149643,0.10397376120090485,0.28472214937210083
12,18895,49,91,5,0.0027141107711941004,0.0027170320972800255,-2.9213260859251022e-06,1.4039274454116821,0.7351799607276917,-0.4126207232475281,-0.09178321808576584,0.8113788366317749,0.19917723536491394,-0.12668414413928986,-0.03873744234442711,0.24341365694999695,0.2771693170070648
13,1787,49,91,5,0.0027141107711941004,0.0026631117798388004,5.099899135529995e-05,1.4007761478424072,0.13993807137012482,1.2105426788330078,-1.2226368188858032,1.2526013851165771,0.037912458181381226,0.37166473269462585,-0.5160183310508728,0.3757804334163666,0.26933929324150085
14,45506,49,91,5,0.0027141107711941004,0.0027050271164625883,9.08365473151207e-06,1.4014619588851929,1.2497780323028564,0.20507971942424774,-0.9765312671661377,0.9096139669418335,0.3385937511920929,0.06296423822641373,-0.4121485948562622,0.27288419008255005,0.26229357719421387
15,2361,49,91,5,0.0027141107711941004,0.0029299072921276093,-0.00021579652093350887,1.409511685371399,-2.8076109886169434,1.60940682888031,1.912139892578125,-0.9305496215820312,-0.7606467008590698,0.49412527680397034,0.807025671005249,-0.2791649103164673,0.26133930683135986
