rank,sample_index,class_id,selected_count_before_add,dynamic_k,old_mean_shift,new_mean_shift,dist_improve_raw,div_raw,sa_z,dds_z,div_z,dist_z,sa_component,dds_component,div_component,dist_component,total
1,46041,49,91,5,0.0018611974082887173,0.0018389503238722682,2.224708441644907e-05,1.40427565574646,1.1272929906845093,-0.45384520292282104,-0.019862398505210876,2.133077383041382,0.3054097294807434,-0.13934101164340973,-0.008382998406887054,2.133077383041382,2.2907631397247314
2,34801,49,91,5,0.0018611974082887173,0.0019007459050044417,-3.954849671572447e-05,1.4059656858444214,0.1489071547985077,0.7099016904830933,0.5628519654273987,1.4859715700149536,0.04034239053726196,0.2179563045501709,0.23755373060703278,1.4859715700149536,1.9818239212036133
3,8025,49,91,5,0.0018611974082887173,0.0018899390706792474,-2.874166239053011e-05,1.4023891687393188,1.1848679780960083,1.0431327819824219,-0.6703141331672668,1.5991376638412476,0.3210081160068512,0.3202659785747528,-0.28290852904319763,1.5991376638412476,1.9575031995773315
4,32352,49,91,5,0.0018611974082887173,0.0019332579104229808,-7.206050213426352e-05,1.4046189785003662,1.401960015296936,1.2611675262451172,0.0985136553645134,1.1455152034759521,0.37982335686683655,0.3872077167034149,0.04157805070281029,1.1455152034759521,1.9541243314743042
5,22298,49,91,5,0.0018611974082887173,0.0018913376843556762,-3.0140276066958904e-05,1.4064627885818481,0.14202694594860077,-0.32609397172927856,0.7342506051063538,1.5844918489456177,0.03847838193178177,-0.10011842101812363,0.3098931610584259,1.5844918489456177,1.8327449560165405
6,27492,49,91,5,0.0018611974082887173,0.001879197428934276,-1.8000020645558834e-05,1.4044674634933472,0.95186847448349,-0.6955785751342773,0.046272002160549164,1.7116211652755737,0.2578831613063812,-0.21355877816677094,0.019529268145561218,1.7116211652755737,1.7754747867584229
7,1591,49,91,5,0.0018611974082887173,0.001895933412015438,-3.473600372672081e-05,1.404235601425171,0.37425386905670166,0.19749873876571655,-0.033672939985990524,1.5363667011260986,0.10139402002096176,0.060636699199676514,-0.014211787842214108,1.5363667011260986,1.6841856241226196
8,28827,49,91,5,0.0018611974082887173,0.0019286283059045672,-6.743089761584997e-05,1.4076974391937256,-0.09239500761032104,-0.00011119995906483382,1.1599522829055786,1.1939949989318848,-0.02503194287419319,-3.4140968637075275e-05,0.48956212401390076,1.1939949989318848,1.6584910154342651
9,45624,49,91,5,0.0018611974082887173,0.0019398730946704745,-7.867568638175726e-05,1.4028630256652832,1.3985158205032349,1.3563843965530396,-0.5069305300712585,1.0762428045272827,0.3788902461528778,0.41644150018692017,-0.21395188570022583,1.0762428045272827,1.6576225757598877
10,5576,49,91,5,0.0018611974082887173,0.0018796866061165929,-1.8489197827875614e-05,1.403665542602539,0.5687496662139893,-0.4345967769622803,-0.2302265167236328,1.706498622894287,0.15408742427825928,-0.1334313005208969,-0.09716794639825821,1.706498622894287,1.6299867630004883
11,8987,49,91,5,0.0018611974082887173,0.001877910690382123,-1.6713282093405724e-05,1.4003794193267822,1.8137511014938354,-0.15570369362831116,-1.3632662296295166,1.725095510482788,0.49138709902763367,-0.04780464991927147,-0.575371503829956,1.725095510482788,1.5933064222335815
12,46767,49,91,5,0.0018611974082887173,0.0019023119239136577,-4.1114515624940395e-05,1.4038443565368652,0.5493627190589905,0.0041143330745399,-0.1685723215341568,1.46957266330719,0.14883504807949066,0.0012631957652047276,-0.07114656269550323,1.46957266330719,1.5485243797302246
13,45506,49,91,5,0.0018611974082887173,0.0018930709920823574,-3.187358379364014e-05,1.401370644569397,1.2497780323028564,0.20507971942424774,-1.0214964151382446,1.5663411617279053,0.3385937511920929,0.06296423822641373,-0.43112629652023315,1.5663411617279053,1.5367728471755981
14,9824,49,91,5,0.0018611974082887173,0.0019392092945054173,-7.801188621670008e-05,1.4046614170074463,1.0574140548706055,0.2712136507034302,0.11314625293016434,1.0831938982009888,0.2864778935909271,0.08326888829469681,0.04775379225611687,1.0831938982009888,1.5006945133209229
15,40611,49,91,5,0.0018611974082887173,0.0018748403526842594,-1.3642944395542145e-05,1.4064304828643799,-0.025622207671403885,-1.8595261573791504,0.7231117486953735,1.7572472095489502,-0.0069416482001543045,-0.5709177255630493,0.3051919639110565,1.7572472095489502,1.4845798015594482
