rank,sample_index,class_id,selected_count_before_add,dynamic_k,old_mean_shift,new_mean_shift,dist_improve_raw,div_raw,sa_z,dds_z,div_z,dist_z,sa_component,dds_component,div_component,dist_component,total
1,14929,49,91,5,0.001848256099037826,0.0018201862694695592,2.806982956826687e-05,1.4054170846939087,0.8211765289306641,-1.342510461807251,0.3678988814353943,1.9837464094161987,0.22247569262981415,-0.41218188405036926,0.15527306497097015,1.586997151374817,1.552564024925232
2,28973,49,91,5,0.001848256099037826,0.0018438430270180106,4.413072019815445e-06,1.3992172479629517,1.3033263683319092,1.705409049987793,-1.8023489713668823,1.7593075037002563,0.3531012237071991,0.523600161075592,-0.7606880068778992,1.407446026802063,1.5234594345092773
3,28827,49,91,5,0.001848256099037826,0.0018969766097143292,-4.872051067650318e-05,1.407431721687317,-0.09239500761032104,-0.00011119995906483382,1.0731209516525269,1.2552130222320557,-0.02503194287419319,-3.4140968637075275e-05,0.45291462540626526,1.0041704177856445,1.4320189952850342
4,36585,49,91,5,0.001848256099037826,0.0019052069401368499,-5.695084109902382e-05,1.4035569429397583,-0.7173956036567688,2.339846134185791,-0.28324225544929504,1.1771292686462402,-0.19435904920101166,0.7183871269226074,-0.11954343318939209,0.9417034387588501,1.3461880683898926
5,32386,49,91,5,0.001848256099037826,0.0018778506200760603,-2.9594521038234234e-05,1.4046714305877686,1.3416109085083008,-0.7750501036643982,0.10688326507806778,1.4366670846939087,0.36347338557243347,-0.2379583865404129,0.04511047527194023,1.1493337154388428,1.3199591636657715
6,37237,49,91,5,0.001848256099037826,0.001819104072637856,2.9152026399970055e-05,1.4007878303527832,1.7945939302444458,-0.7719452977180481,-1.2525678873062134,1.9940135478973389,0.48619696497917175,-0.23700512945652008,-0.5286508798599243,1.5952109098434448,1.3157517910003662
7,49972,49,91,5,0.001848256099037826,0.0018350540194660425,1.3202079571783543e-05,1.401171088218689,0.9036666750907898,0.17669911682605743,-1.1184087991714478,1.8426915407180786,0.24482418596744537,0.05425073206424713,-0.472028523683548,1.4741532802581787,1.3011996746063232
8,12856,49,91,5,0.001848256099037826,0.001858044066466391,-9.787967428565025e-06,1.4045162200927734,0.042253825813531876,-0.1459646075963974,0.05255195498466492,1.6245778799057007,0.011447537690401077,-0.04481452330946922,0.022179745137691498,1.2996623516082764,1.2884751558303833
9,5576,49,91,5,0.001848256099037826,0.001862401026301086,-1.4144927263259888e-05,1.4034693241119385,0.5687496662139893,-0.4345967769622803,-0.31391313672065735,1.5832420587539673,0.15408742427825928,-0.1334313005208969,-0.1324881911277771,1.2665936946868896,1.1547616720199585
10,42325,49,91,5,0.001848256099037826,0.0018757639918476343,-2.7507892809808254e-05,1.406894326210022,-0.2700013816356659,-1.0963293313980103,0.8850061297416687,1.4564635753631592,-0.07314961403608322,-0.33659857511520386,0.3735200762748718,1.1651709079742432,1.1289427280426025
11,38851,49,91,5,0.001848256099037826,0.0019034689757972956,-5.521287675946951e-05,1.4043517112731934,0.44656962156295776,0.16283144056797028,-0.005034225061535835,1.1936179399490356,0.12098602950572968,0.049993034452199936,-0.002124713035300374,0.9548943638801575,1.123748779296875
12,45650,49,91,5,0.001848256099037826,0.0018730951705947518,-2.4839071556925774e-05,1.4040900468826294,0.8490232229232788,-0.8532105088233948,-0.09662963449954987,1.4817835092544556,0.23002001643180847,-0.2619554400444031,-0.04078289121389389,1.1854268312454224,1.112708568572998
13,36373,49,91,5,0.001848256099037826,0.0018844583537429571,-3.6202254705131054e-05,1.400849461555481,0.7036661505699158,1.0967638492584229,-1.2309939861297607,1.373977541923523,0.1906394213438034,0.3367319703102112,-0.5195454955101013,1.0991820096969604,1.1070079803466797
14,31299,49,91,5,0.001848256099037826,0.0018686220282688737,-2.036592923104763e-05,1.4063161611557007,0.4827313721179962,-1.7639421224594116,0.6826198697090149,1.5242215394973755,0.1307830810546875,-0.5415711998939514,0.2881022095680237,1.2193772792816162,1.096691370010376
15,31350,49,91,5,0.001848256099037826,0.001902861869893968,-5.4605770856142044e-05,1.4032071828842163,0.5598797798156738,0.4357411563396454,-0.40567547082901,1.1993776559829712,0.15168437361717224,0.13378265500068665,-0.17121681571006775,0.9595021605491638,1.0737524032592773
