rank,sample_index,class_id,selected_count_before_add,dynamic_k,old_mean_shift,new_mean_shift,dist_improve_raw,div_raw,sa_z,dds_z,div_z,dist_z,sa_component,dds_component,div_component,dist_component,total
1,1413,83,10,3,0.06351123750209808,0.05577705800533295,0.007734179496765137,1.4070956707000732,-0.7136141061782837,3.1049647331237793,0.784051775932312,0.9507603049278259,-0.19333454966545105,0.9532963037490845,0.33091193437576294,0.09507603198289871,1.1859498023986816
2,19310,83,10,3,0.06351123750209808,0.05702010169625282,0.006491135805845261,1.408234715461731,-1.5912433862686157,3.216372489929199,1.136688232421875,0.4576714038848877,-0.4311046004295349,0.9875010848045349,0.47974342107772827,0.04576713964343071,1.0819071531295776
3,24301,83,10,3,0.06351123750209808,0.05550427734851837,0.008006960153579712,1.4082143306732178,-0.8438289761543274,2.0784170627593994,1.1303772926330566,1.0589665174484253,-0.2286127656698227,0.6381223201751709,0.4770798683166504,0.10589665174484253,0.9924860596656799
4,29197,83,10,3,0.06351123750209808,0.053977515548467636,0.009533721953630447,1.4100933074951172,-1.2845126390457153,1.4526926279067993,1.7120890617370605,1.6646003723144531,-0.34800416231155396,0.44601038098335266,0.7225934863090515,0.1664600372314453,0.9870597124099731
5,49471,83,10,3,0.06351123750209808,0.05243149399757385,0.011079743504524231,1.4112648963928223,-1.5102779865264893,0.879484236240387,2.074800968170166,2.277873992919922,-0.40916919708251953,0.27002209424972534,0.8756773471832275,0.22778740525245667,0.9643176794052124
6,45100,83,10,3,0.06351123750209808,0.056285273283720016,0.007225964218378067,1.4067003726959229,-1.9239988327026367,3.6599082946777344,0.6616716384887695,0.7491621375083923,-0.5212557315826416,1.1236768960952759,0.27926093339920044,0.07491621375083923,0.9565982818603516
7,17495,83,10,3,0.06351123750209808,0.05411353334784508,0.009397704154253006,1.4101958274841309,-1.7485816478729248,1.4291670322418213,1.7438281774520874,1.610645055770874,-0.4737311601638794,0.43878746032714844,0.7359890937805176,0.1610645055770874,0.862109899520874
8,35566,83,10,3,0.06351123750209808,0.056661102920770645,0.006850134581327438,1.4083818197250366,-0.5734629034996033,1.4352940320968628,1.1822302341461182,0.6000785827636719,-0.15536434948444366,0.44066861271858215,0.4989646077156067,0.06000785902142525,0.8442767262458801
9,38070,83,10,3,0.06351123750209808,0.055510975420475006,0.008000262081623077,1.408515214920044,-1.0017699003219604,1.5906240940093994,1.2235280275344849,1.0563095808029175,-0.27140262722969055,0.4883585572242737,0.5163944959640503,0.10563095659017563,0.8389813303947449
10,26072,83,10,3,0.06351123750209808,0.05476506054401398,0.008746176958084106,1.4109916687011719,-0.569770097732544,0.05291334539651871,1.9902124404907227,1.3521981239318848,-0.15436388552188873,0.016245625913143158,0.83997642993927,0.13521981239318848,0.8370779752731323
11,24291,83,10,3,0.06351123750209808,0.05601120367646217,0.00750003382563591,1.4075673818588257,-0.3175683915615082,1.3966320753097534,0.9300886988639832,0.8578796982765198,-0.08603661507368088,0.42879849672317505,0.3925473392009735,0.08578797429800034,0.821097195148468
12,12373,83,10,3,0.06351123750209808,0.053492020815610886,0.010019216686487198,1.410651445388794,-0.8821040391921997,0.2115582525730133,1.8848828077316284,1.8571857213974,-0.23898236453533173,0.06495329737663269,0.7955216765403748,0.1857185810804367,0.8072112202644348
13,6198,83,10,3,0.06351123750209808,0.05540433153510094,0.008106905966997147,1.4079525470733643,-1.0604829788208008,1.7573573589324951,1.049331784248352,1.098612904548645,-0.28730934858322144,0.5395495295524597,0.44287431240081787,0.10986129194498062,0.8049758076667786
14,17227,83,10,3,0.06351123750209808,0.056684043258428574,0.00682719424366951,1.4082272052764893,-0.7013322114944458,1.4674396514892578,1.1343631744384766,0.5909786224365234,-0.19000710546970367,0.4505380690097809,0.478762149810791,0.05909786373376846,0.7983909845352173
15,47704,83,10,3,0.06351123750209808,0.053855329751968384,0.0096559077501297,1.4112015962600708,-1.582961916923523,0.6019832491874695,2.055203914642334,1.7130688428878784,-0.42886096239089966,0.18482284247875214,0.8674063682556152,0.17130689322948456,0.7946751713752747
