rank,sample_index,class_id,selected_count_before_add,dynamic_k,old_mean_shift,new_mean_shift,dist_improve_raw,div_raw,sa_z,dds_z,div_z,dist_z,sa_component,dds_component,div_component,dist_component,total
1,19148,9,91,5,0.006113119889050722,0.006380896549671888,-0.00026777666062116623,1.4010400772094727,-1.754943609237671,2.8261098861694336,0.43365684151649475,-1.0434080362319946,-0.47545477747917175,0.8676813840866089,0.18302646279335022,-0.3130224347114563,0.26223063468933105
2,10212,9,91,5,0.006113119889050722,0.0063499449752271175,-0.00023682508617639542,1.4031823873519897,-0.5439276695251465,0.7588257789611816,1.0558665990829468,-0.9190403819084167,-0.1473625749349594,0.23297713696956635,0.44563236832618713,-0.27571213245391846,0.2555347681045532
3,16048,9,91,5,0.006113119889050722,0.005673862993717194,0.0004392568953335285,1.3927150964736938,0.5277395248413086,1.277036428451538,-1.9842396974563599,1.7975492477416992,0.14297683537006378,0.3920798599720001,-0.8374556303024292,0.5392647981643677,0.23686587810516357
4,47828,9,91,5,0.006113119889050722,0.006665233056992292,-0.0005521131679415703,1.408514142036438,-1.552852749824524,0.6815707087516785,2.604414463043213,-2.185910940170288,-0.4207036793231964,0.209258034825325,1.0992026329040527,-0.6557732820510864,0.2319837212562561
5,39917,9,91,5,0.006113119889050722,0.005585871171206236,0.0005272487178444862,1.3935508728027344,1.296608805656433,-0.11171172559261322,-1.7414978742599487,2.1511123180389404,0.3512812852859497,-0.03429809585213661,-0.7350055575370789,0.6453337073326111,0.22731134295463562
6,53,9,91,5,0.006113119889050722,0.006095801945775747,1.7317943274974823e-05,1.402083396911621,-0.7498667240142822,0.27626535296440125,0.7366772890090942,0.10214098542928696,-0.2031562179327011,0.08481988310813904,0.31091734766960144,0.030642297118902206,0.22322331368923187
7,42447,9,91,5,0.006113119889050722,0.005771561525762081,0.000341558363288641,1.3961433172225952,1.2303988933563232,-0.39019718766212463,-0.9885517358779907,1.4049832820892334,0.333343505859375,-0.11979959905147552,-0.41722187399864197,0.4214949905872345,0.217817023396492
8,36425,9,91,5,0.006113119889050722,0.00588836008682847,0.0002247598022222519,1.3978484869003296,0.03640323504805565,0.43435847759246826,-0.4933044910430908,0.9356706738471985,0.009862477891147137,0.13335813581943512,-0.20820096135139465,0.280701220035553,0.21572087705135345
9,47579,9,91,5,0.006113119889050722,0.005600239150226116,0.0005128807388246059,1.3944448232650757,0.3826742470264435,0.34540271759033203,-1.4818601608276367,2.0933799743652344,0.10367529839277267,0.1060466542840004,-0.6254245042800903,0.6280140280723572,0.21231147646903992
10,22871,9,91,5,0.006113119889050722,0.006322166882455349,-0.00020904699340462685,1.400146722793579,0.7751843929290771,0.5519588589668274,0.1741921603679657,-0.8074242472648621,0.21001537144184113,0.16946418583393097,0.07351844012737274,-0.24222728610038757,0.21077069640159607
11,23495,9,91,5,0.006113119889050722,0.006100836675614119,1.2283213436603546e-05,1.395836591720581,0.23184196650981903,1.8814281225204468,-1.07763671875,0.08191075176000595,0.06281134486198425,0.5776421427726746,-0.45482051372528076,0.024573227390646935,0.21020616590976715
12,13462,9,91,5,0.006113119889050722,0.005949223879724741,0.00016389600932598114,1.3952847719192505,-0.11907470971345901,1.8011764287948608,-1.237906575202942,0.6911116242408752,-0.03226009011268616,0.5530030131340027,-0.5224630236625671,0.2073334902524948,0.20561335980892181
13,19328,9,91,5,0.006113119889050722,0.0056644584983587265,0.0004486613906919956,1.3947392702102661,0.5497040152549744,0.2943096160888672,-1.396341323852539,1.83533775806427,0.14892752468585968,0.0903598889708519,-0.5893309712409973,0.5506013631820679,0.20055779814720154
14,30367,9,91,5,0.006113119889050722,0.006192173808813095,-7.905391976237297e-05,1.4009257555007935,0.8333428502082825,-0.36856502294540405,0.4004534184932709,-0.28509432077407837,0.22577182948589325,-0.11315802484750748,0.16901282966136932,-0.08552829921245575,0.19609834253787994
15,31349,9,91,5,0.006113119889050722,0.006164841819554567,-5.1721930503845215e-05,1.4039226770401,-1.000999927520752,-0.06097215414047241,1.2708754539489746,-0.17527064681053162,-0.2711940109729767,-0.0187198668718338,0.5363776683807373,-0.052581194788217545,0.19388258457183838
