rank,sample_index,class_id,selected_count_before_add,dynamic_k,old_mean_shift,new_mean_shift,dist_improve_raw,div_raw,sa_z,dds_z,div_z,dist_z,sa_component,dds_component,div_component,dist_component,total
1,49922,49,10,3,0.08305524289608002,0.07413054257631302,0.008924700319766998,1.4082918167114258,-1.8923958539962769,2.8348398208618164,1.2939037084579468,0.6287001967430115,-0.5126937627792358,0.8703616857528687,0.5460968017578125,0.18861006200313568,1.0923748016357422
2,12189,49,10,3,0.08305524289608002,0.07229230552911758,0.010762937366962433,1.4119099378585815,-2.4655208587646484,1.0048487186431885,2.4604272842407227,1.377602458000183,-0.6679665446281433,0.308511883020401,1.0384323596954346,0.41328075528144836,1.0922584533691406
3,35518,49,10,3,0.08305524289608002,0.07239987701177597,0.010655365884304047,1.408248782157898,-1.1418249607086182,1.4400634765625,1.2800289392471313,1.3337775468826294,-0.3093467652797699,0.44213294982910156,0.5402408838272095,0.40013328194618225,1.0731602907180786
4,1147,49,10,3,0.08305524289608002,0.07178343832492828,0.011271804571151733,1.4087496995925903,-1.6918244361877441,1.4174731969833374,1.4415303468704224,1.5849162340164185,-0.45835432410240173,0.43519720435142517,0.6084031462669373,0.47547489404678345,1.0607209205627441
5,21001,49,10,3,0.08305524289608002,0.07258770614862442,0.010467536747455597,1.4094682931900024,-2.368804931640625,1.9405876398086548,1.673213243484497,1.2572555541992188,-0.6417639851570129,0.5958054661750793,0.7061857581138611,0.3771766722202301,1.03740394115448
6,47971,49,10,3,0.08305524289608002,0.07211557775735855,0.010939665138721466,1.4124923944473267,-2.1065025329589844,0.09709127247333527,2.6482179164886475,1.4496017694473267,-0.5707002282142639,0.02980927564203739,1.117690086364746,0.4348805546760559,1.0116796493530273
7,32352,49,10,3,0.08305524289608002,0.07479005306959152,0.008265189826488495,1.404684066772461,1.401960015296936,1.2611675262451172,0.13072390854358673,0.3600139915943146,0.37982335686683655,0.3872077167034149,0.055172502994537354,0.10800420492887497,0.9302077889442444
8,29051,49,10,3,0.08305524289608002,0.07310512661933899,0.009950116276741028,1.410239815711975,-2.3725855350494385,1.3935636281967163,1.9219608306884766,1.0464571714401245,-0.6427882313728333,0.4278564155101776,0.8111706376075745,0.31393715739250183,0.9101760387420654
9,46595,49,10,3,0.08305524289608002,0.07318013906478882,0.009875103831291199,1.4091707468032837,-1.7830768823623657,1.3743988275527954,1.577280879020691,1.0158969163894653,-0.48307672142982483,0.4219723641872406,0.6656971573829651,0.3047690987586975,0.9093618988990784
10,23966,49,10,3,0.08305524289608002,0.07264318317174911,0.010412059724330902,1.4087728261947632,-0.42635080218315125,0.12017908692359924,1.4489866495132446,1.2346540689468384,-0.11550828069448471,0.036897771060466766,0.6115501523017883,0.370396226644516,0.9033359289169312
11,10680,49,10,3,0.08305524289608002,0.07374263554811478,0.00931260734796524,1.4076597690582275,-2.6585404872894287,2.946488857269287,1.0901243686676025,0.7867344617843628,-0.7202600240707397,0.9046404957771301,0.4600909948348999,0.23602034151554108,0.8804917931556702
12,17737,49,10,3,0.08305524289608002,0.07251709699630737,0.010538145899772644,1.4085471630096436,-0.42703425884246826,0.05070952698588371,1.376230239868164,1.2860218286514282,-0.11569344997406006,0.015569002367556095,0.5808430314064026,0.3858065605163574,0.8665251731872559
13,45335,49,10,3,0.08305524289608002,0.07206457853317261,0.01099066436290741,1.4089411497116089,0.19570785760879517,-0.8988245129585266,1.50325608253479,1.4703789949417114,0.05302178114652634,-0.2759599983692169,0.6344547271728516,0.4411137104034424,0.8526302576065063
14,2265,49,10,3,0.08305524289608002,0.07305796444416046,0.009997278451919556,1.4113702774047852,-1.7240445613861084,0.09059247374534607,2.2864346504211426,1.0656710863113403,-0.46708351373672485,0.027813993394374847,0.9649981260299683,0.31970134377479553,0.8454298973083496
15,6094,49,10,3,0.08305524289608002,0.07198656350374222,0.011068679392337799,1.4083391427993774,-0.5385216474533081,-0.042150095105171204,1.3091622591018677,1.5021624565124512,-0.14589795470237732,-0.012941057793796062,0.5525367259979248,0.4506487548351288,0.8443464636802673
