rank,sample_index,class_id,selected_count_before_add,dynamic_k,old_mean_shift,new_mean_shift,dist_improve_raw,div_raw,sa_z,dds_z,div_z,dist_z,sa_component,dds_component,div_component,dist_component,total
1,27197,9,91,5,0.0024192119017243385,0.002349136397242546,7.007550448179245e-05,1.401342511177063,-0.4900665581226349,0.5453247427940369,0.3864361047744751,2.531463623046875,-0.1327703595161438,0.16742736101150513,0.16309677064418793,2.531463623046875,2.729217290878296
2,4355,9,91,5,0.0024192119017243385,0.002366661326959729,5.255057476460934e-05,1.3983672857284546,0.29509422183036804,0.6317596435546875,-0.4809233248233795,2.371920585632324,0.07994784414768219,0.193964883685112,-0.20297545194625854,2.371920585632324,2.4428577423095703
3,22871,9,91,5,0.0024192119017243385,0.0024469199124723673,-2.7708010748028755e-05,1.40044367313385,0.7751843929290771,0.5519588589668274,0.12440027296543121,1.6412644386291504,0.21001537144184113,0.16946418583393097,0.052503589540719986,1.6412644386291504,2.0732476711273193
4,35182,9,91,5,0.0024192119017243385,0.002386008156463504,3.3203745260834694e-05,1.4009774923324585,-0.8376957774162292,-0.23560458421707153,0.28002312779426575,2.195791482925415,-0.22695113718509674,-0.07233607769012451,0.11818479001522064,2.195791482925415,2.0146889686584473
5,11396,9,91,5,0.0024192119017243385,0.002396129770204425,2.3082131519913673e-05,1.3985874652862549,0.5026228427886963,-0.6371981501579285,-0.4167349934577942,2.1036465167999268,0.13617214560508728,-0.1956346333026886,-0.17588452994823456,2.1036465167999268,1.8682994842529297
6,48168,9,91,5,0.0024192119017243385,0.0024240261409431696,-4.814239218831062e-06,1.3999603986740112,0.43617117404937744,-0.4039306342601776,-0.016487423330545425,1.849684238433838,0.11816885322332382,-0.12401608377695084,-0.006958577316254377,1.849684238433838,1.8368784189224243
7,24243,9,91,5,0.0024192119017243385,0.002466909820213914,-4.7697918489575386e-05,1.4008313417434692,0.6750698685646057,0.28338852524757385,0.23741625249385834,1.4592807292938232,0.18289202451705933,0.08700685948133469,0.10020239651203156,1.4592807292938232,1.8293819427490234
8,14040,9,91,5,0.0024192119017243385,0.0024419771507382393,-2.2765249013900757e-05,1.4026744365692139,-0.4764544367790222,-0.22771726548671722,0.7747287154197693,1.6862622499465942,-0.12908251583576202,-0.06991448998451233,0.32697710394859314,1.6862622499465942,1.8142423629760742
9,34059,9,91,5,0.0024192119017243385,0.002429623156785965,-1.0411255061626434e-05,1.4030351638793945,0.265107661485672,-1.6212347745895386,0.8798905611038208,1.7987302541732788,0.07182379066944122,-0.4977567195892334,0.37136104702949524,1.7987302541732788,1.744158387184143
10,17203,9,91,5,0.0024192119017243385,0.0025468647945672274,-0.00012765289284288883,1.4056614637374878,-1.0472187995910645,1.7115434408187866,1.6455286741256714,0.7313885688781738,-0.28371578454971313,0.5254836082458496,0.6945013999938965,0.7313885688781738,1.6676578521728516
11,13698,9,91,5,0.0024192119017243385,0.0024344269186258316,-1.5215016901493073e-05,1.4012655019760132,0.6394950151443481,-1.4205286502838135,0.3639858067035675,1.7549978494644165,0.17325398325920105,-0.43613529205322266,0.15362153947353363,1.7549978494644165,1.645738124847412
12,17756,9,91,5,0.0024192119017243385,0.0024265486281365156,-7.336726412177086e-06,1.3991458415985107,0.07291440665721893,-0.34332507848739624,-0.2539530396461487,1.8267199993133545,0.01975419744849205,-0.10540877282619476,-0.10718180984258652,1.8267199993133545,1.6338835954666138
13,43089,9,91,5,0.0024192119017243385,0.0025123856030404568,-9.317370131611824e-05,1.4008313417434692,-1.4938586950302124,2.834376573562622,0.23741625249385834,1.0452793836593628,-0.40472084283828735,0.8702194690704346,0.10020239651203156,1.0452793836593628,1.6109803915023804
14,21299,9,91,5,0.0024192119017243385,0.0025393462274223566,-0.00012013432569801807,1.4014397859573364,0.025640437379479408,1.9275976419448853,0.41479435563087463,0.7998359203338623,0.00694658700376749,0.5918172597885132,0.17506547272205353,0.7998359203338623,1.5736651420593262
15,32310,9,91,5,0.0024192119017243385,0.002497177105396986,-7.796520367264748e-05,1.4032386541366577,0.10594584047794342,-0.15415681898593903,0.9392135143280029,1.1837341785430908,0.028703175485134125,-0.047329723834991455,0.39639851450920105,1.1837341785430908,1.5615061521530151
